branches,commit_id,commit_time,commit_weekday,commit_hour,commit_month,commit_day,commit_message,commit_type,author,file,file_type,dev_type,commit_count,commit_size,commit_stability,commit_conflict,code_contribution,affected_files,file_category
[],91e737a1afe965bb5b0492703428a5b121900c84,2021-09-27 01:06:02+08:00,0,1,9,27,feat: init,Other,guohui.lu,.gitignore,gitignore,Other,1,130,1,False,130,"[""Makefile"", ""apps/__init__.py"", ""apps/bond/README.md"", ""apps/bond/__init__.py"", ""apps/bond/admin.py"", ""apps/bond/apps.py"", ""apps/bond/backtests/__init__.py"", ""apps/bond/backtests/simulate_20211011_bond-nolog.py"", ""apps/bond/backtests/simulate_20211012_bond_tick_resume.py"", ""apps/bond/backtests/simulate_20211012_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211014_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211021_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211024_bond_tick_strong.py"", ""apps/bond/backtests/simulate_bond_tick_money_t0_resume_many.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0_prepare.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0_resume.py"", ""apps/bond/migrations/0001_initial.py"", ""apps/bond/migrations/0002_bondbasicinfo.py"", ""apps/bond/migrations/__init__.py"", ""apps/bond/models.py"", ""apps/bond/services.py"", ""apps/bond/tasks.py"", ""apps/bond/tests.py"", ""apps/bond/views.py"", ""apps/common/base/api_client_base.py"", ""apps/common/base/models.py"", ""apps/common/utils.py"", ""apps/common/wework.py"", ""apps/pingan/migrations/0001_initial.py"", ""apps/pingan/models.py"", ""apps/pingan/pingan_app_client.py"", ""apps/pingan/services.py"", ""apps/pingan/stock/adviser.py"", ""apps/pingan/stock/models.py"", ""apps/pingan/stock/tasks.py"", ""apps/pingan/tasks.py"", ""apps/simulation/__init__.py"", ""apps/simulation/admin.py"", ""apps/simulation/apps.py"", ""apps/simulation/migrations/0001_initial.py"", ""apps/simulation/migrations/0002_strategydaily.py"", ""apps/simulation/migrations/__init__.py"", ""apps/simulation/models.py"", ""apps/simulation/stock/__init__.py"", ""apps/simulation/stock/models.py"", ""apps/simulation/strategies/__init__.py"", ""apps/simulation/strategies/advisor_bond.py"", ""apps/simulation/strategies/before_position_zore_advisor.py"", ""apps/simulation/strategies/bond_money_flow.py"", ""apps/simulation/strategies/pa_advisor_bond.py"", ""apps/simulation/tests.py"", ""apps/simulation/views.py"", ""apps/stock/backtests/__init__.py"", ""apps/stock/backtests/simulate_20211006.py"", ""apps/stock/backtests/simulate_20211006_followsell.py"", ""apps/stock/backtests/simulate_20211006_followsell_change.py"", ""apps/stock/backtests/simulate_20211006db.py"", ""apps/stock/backtests/simulate_20211014_stock_tick_strong.py"", ""apps/stock/backtests/simulate_20211025.py"", ""apps/stock/constants.py"", ""apps/stock/migrations/0002_tick_prices.py"", ""apps/stock/migrations/0003_tick_decimal_digits.py"", ""apps/stock/migrations/0004_stockdaily_tradecalendar.py"", ""apps/stock/migrations/0005_stock_basic_info_date_type.py"", ""apps/stock/migrations/0006_thsdaily_thsindex_thsmember.py"", ""apps/stock/migrations/0007_add_money_flow.py"", ""apps/stock/models.py"", ""apps/stock/services/__init__.py"", ""apps/stock/services/tu_share.py"", ""apps/stock/tasks.py"", ""apps/stock/tests.py"", ""apps/strategy/__init__.py"", ""apps/strategy/admin.py"", ""apps/strategy/apps.py"", ""apps/strategy/core/__init__.py"", ""apps/strategy/core/base.py"", ""apps/strategy/core/bond_money_flow.py"", ""apps/strategy/core/bond_stock_up_limit.py"", ""apps/strategy/core/paia_bond.py"", ""apps/strategy/core/stock_money_flow.py"", ""apps/strategy/migrations/__init__.py"", ""apps/strategy/models.py"", ""apps/strategy/tasks.py"", ""apps/strategy/tests.py"", ""apps/strategy/views.py"", ""apps/trade/__init__.py"", ""apps/trade/admin.py"", ""apps/trade/apps.py"", ""apps/trade/client_api.py"", ""apps/trade/migrations/__init__.py"", ""apps/trade/models.py"", ""apps/trade/tasks.py"", ""apps/trade/tests.py"", ""apps/trade/views.py"", ""debug.py"", ""deploy/nginx-vhost.conf"", ""deploy/pip_install.bat"", ""deploy/run_celery_trade_client.bat"", ""deploy/supervisor-worker-slow.conf"", ""deploy/supervisor-worker-default.conf"", ""deploy/supervisor-worker-pingan.conf"", ""deploy/supervisor-worker-stock.conf"", ""deploy/supervisor-worker-strategy.conf"", ""docs/bond_process.png"", ""docs/bond_process.puml"", ""docs/strategy_paia_bond.puml"", ""noquant/__init__.py"", ""noquant/celery.py"", ""noquant/settings.py"", ""pdm.lock"", ""pyproject.toml"", ""run_0init.py"", ""run_1sync_basic.py"", ""run_bond.py"", ""run_paia_bond.py"", ""run_simulation.py"", ""run_test_stock.py"", ""run_test_strategy_sync.py"", ""run_test_strategy_sync_edwin.py""]",Other
[],91e737a1afe965bb5b0492703428a5b121900c84,2021-09-27 01:06:02+08:00,0,1,9,27,feat: init,Other,guohui.lu,Makefile,makefile,Other,1,105,1,False,105,"[""Makefile"", ""apps/__init__.py"", ""apps/bond/README.md"", ""apps/bond/__init__.py"", ""apps/bond/admin.py"", ""apps/bond/apps.py"", ""apps/bond/backtests/__init__.py"", ""apps/bond/backtests/simulate_20211011_bond-nolog.py"", ""apps/bond/backtests/simulate_20211012_bond_tick_resume.py"", ""apps/bond/backtests/simulate_20211012_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211014_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211021_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211024_bond_tick_strong.py"", ""apps/bond/backtests/simulate_bond_tick_money_t0_resume_many.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0_prepare.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0_resume.py"", ""apps/bond/migrations/0001_initial.py"", ""apps/bond/migrations/0002_bondbasicinfo.py"", ""apps/bond/migrations/__init__.py"", ""apps/bond/models.py"", ""apps/bond/services.py"", ""apps/bond/tasks.py"", ""apps/bond/tests.py"", ""apps/bond/views.py"", ""apps/common/base/api_client_base.py"", ""apps/common/base/models.py"", ""apps/common/utils.py"", ""apps/common/wework.py"", ""apps/pingan/migrations/0001_initial.py"", ""apps/pingan/models.py"", ""apps/pingan/pingan_app_client.py"", ""apps/pingan/services.py"", ""apps/pingan/stock/adviser.py"", ""apps/pingan/stock/models.py"", ""apps/pingan/stock/tasks.py"", ""apps/pingan/tasks.py"", ""apps/simulation/__init__.py"", ""apps/simulation/admin.py"", ""apps/simulation/apps.py"", ""apps/simulation/migrations/0001_initial.py"", ""apps/simulation/migrations/0002_strategydaily.py"", ""apps/simulation/migrations/__init__.py"", ""apps/simulation/models.py"", ""apps/simulation/stock/__init__.py"", ""apps/simulation/stock/models.py"", ""apps/simulation/strategies/__init__.py"", ""apps/simulation/strategies/advisor_bond.py"", ""apps/simulation/strategies/before_position_zore_advisor.py"", ""apps/simulation/strategies/bond_money_flow.py"", ""apps/simulation/strategies/pa_advisor_bond.py"", ""apps/simulation/tests.py"", ""apps/simulation/views.py"", ""apps/stock/backtests/__init__.py"", ""apps/stock/backtests/simulate_20211006.py"", ""apps/stock/backtests/simulate_20211006_followsell.py"", ""apps/stock/backtests/simulate_20211006_followsell_change.py"", ""apps/stock/backtests/simulate_20211006db.py"", ""apps/stock/backtests/simulate_20211014_stock_tick_strong.py"", ""apps/stock/backtests/simulate_20211025.py"", ""apps/stock/constants.py"", ""apps/stock/migrations/0002_tick_prices.py"", ""apps/stock/migrations/0003_tick_decimal_digits.py"", ""apps/stock/migrations/0004_stockdaily_tradecalendar.py"", ""apps/stock/migrations/0005_stock_basic_info_date_type.py"", ""apps/stock/migrations/0006_thsdaily_thsindex_thsmember.py"", ""apps/stock/migrations/0007_add_money_flow.py"", ""apps/stock/models.py"", ""apps/stock/services/__init__.py"", ""apps/stock/services/tu_share.py"", ""apps/stock/tasks.py"", ""apps/stock/tests.py"", ""apps/strategy/__init__.py"", ""apps/strategy/admin.py"", ""apps/strategy/apps.py"", ""apps/strategy/core/__init__.py"", ""apps/strategy/core/base.py"", ""apps/strategy/core/bond_money_flow.py"", ""apps/strategy/core/bond_stock_up_limit.py"", ""apps/strategy/core/paia_bond.py"", ""apps/strategy/core/stock_money_flow.py"", ""apps/strategy/migrations/__init__.py"", ""apps/strategy/models.py"", ""apps/strategy/tasks.py"", ""apps/strategy/tests.py"", ""apps/strategy/views.py"", ""apps/trade/__init__.py"", ""apps/trade/admin.py"", ""apps/trade/apps.py"", ""apps/trade/client_api.py"", ""apps/trade/migrations/__init__.py"", ""apps/trade/models.py"", ""apps/trade/tasks.py"", ""apps/trade/tests.py"", ""apps/trade/views.py"", ""debug.py"", ""deploy/nginx-vhost.conf"", ""deploy/pip_install.bat"", ""deploy/run_celery_trade_client.bat"", ""deploy/supervisor-worker-slow.conf"", ""deploy/supervisor-worker-default.conf"", ""deploy/supervisor-worker-pingan.conf"", ""deploy/supervisor-worker-stock.conf"", ""deploy/supervisor-worker-strategy.conf"", ""docs/bond_process.png"", ""docs/bond_process.puml"", ""docs/strategy_paia_bond.puml"", ""noquant/__init__.py"", ""noquant/celery.py"", ""noquant/settings.py"", ""pdm.lock"", ""pyproject.toml"", ""run_0init.py"", ""run_1sync_basic.py"", ""run_bond.py"", ""run_paia_bond.py"", ""run_simulation.py"", ""run_test_stock.py"", ""run_test_strategy_sync.py"", ""run_test_strategy_sync_edwin.py""]",Other
[],91e737a1afe965bb5b0492703428a5b121900c84,2021-09-27 01:06:02+08:00,0,1,9,27,feat: init,Other,guohui.lu,apps/common/__init__.py,py,Backend,1,1,1,False,1,"[""Makefile"", ""apps/__init__.py"", ""apps/bond/README.md"", ""apps/bond/__init__.py"", ""apps/bond/admin.py"", ""apps/bond/apps.py"", ""apps/bond/backtests/__init__.py"", ""apps/bond/backtests/simulate_20211011_bond-nolog.py"", ""apps/bond/backtests/simulate_20211012_bond_tick_resume.py"", ""apps/bond/backtests/simulate_20211012_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211014_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211021_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211024_bond_tick_strong.py"", ""apps/bond/backtests/simulate_bond_tick_money_t0_resume_many.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0_prepare.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0_resume.py"", ""apps/bond/migrations/0001_initial.py"", ""apps/bond/migrations/0002_bondbasicinfo.py"", ""apps/bond/migrations/__init__.py"", ""apps/bond/models.py"", ""apps/bond/services.py"", ""apps/bond/tasks.py"", ""apps/bond/tests.py"", ""apps/bond/views.py"", ""apps/common/base/api_client_base.py"", ""apps/common/base/models.py"", ""apps/common/utils.py"", ""apps/common/wework.py"", ""apps/pingan/migrations/0001_initial.py"", ""apps/pingan/models.py"", ""apps/pingan/pingan_app_client.py"", ""apps/pingan/services.py"", ""apps/pingan/stock/adviser.py"", ""apps/pingan/stock/models.py"", ""apps/pingan/stock/tasks.py"", ""apps/pingan/tasks.py"", ""apps/simulation/__init__.py"", ""apps/simulation/admin.py"", ""apps/simulation/apps.py"", ""apps/simulation/migrations/0001_initial.py"", ""apps/simulation/migrations/0002_strategydaily.py"", ""apps/simulation/migrations/__init__.py"", ""apps/simulation/models.py"", ""apps/simulation/stock/__init__.py"", ""apps/simulation/stock/models.py"", ""apps/simulation/strategies/__init__.py"", ""apps/simulation/strategies/advisor_bond.py"", ""apps/simulation/strategies/before_position_zore_advisor.py"", ""apps/simulation/strategies/bond_money_flow.py"", ""apps/simulation/strategies/pa_advisor_bond.py"", ""apps/simulation/tests.py"", ""apps/simulation/views.py"", ""apps/stock/backtests/__init__.py"", ""apps/stock/backtests/simulate_20211006.py"", ""apps/stock/backtests/simulate_20211006_followsell.py"", ""apps/stock/backtests/simulate_20211006_followsell_change.py"", ""apps/stock/backtests/simulate_20211006db.py"", ""apps/stock/backtests/simulate_20211014_stock_tick_strong.py"", ""apps/stock/backtests/simulate_20211025.py"", ""apps/stock/constants.py"", ""apps/stock/migrations/0002_tick_prices.py"", ""apps/stock/migrations/0003_tick_decimal_digits.py"", ""apps/stock/migrations/0004_stockdaily_tradecalendar.py"", ""apps/stock/migrations/0005_stock_basic_info_date_type.py"", ""apps/stock/migrations/0006_thsdaily_thsindex_thsmember.py"", ""apps/stock/migrations/0007_add_money_flow.py"", ""apps/stock/models.py"", ""apps/stock/services/__init__.py"", ""apps/stock/services/tu_share.py"", ""apps/stock/tasks.py"", ""apps/stock/tests.py"", ""apps/strategy/__init__.py"", ""apps/strategy/admin.py"", ""apps/strategy/apps.py"", ""apps/strategy/core/__init__.py"", ""apps/strategy/core/base.py"", ""apps/strategy/core/bond_money_flow.py"", ""apps/strategy/core/bond_stock_up_limit.py"", ""apps/strategy/core/paia_bond.py"", ""apps/strategy/core/stock_money_flow.py"", ""apps/strategy/migrations/__init__.py"", ""apps/strategy/models.py"", ""apps/strategy/tasks.py"", ""apps/strategy/tests.py"", ""apps/strategy/views.py"", ""apps/trade/__init__.py"", ""apps/trade/admin.py"", ""apps/trade/apps.py"", ""apps/trade/client_api.py"", ""apps/trade/migrations/__init__.py"", ""apps/trade/models.py"", ""apps/trade/tasks.py"", ""apps/trade/tests.py"", ""apps/trade/views.py"", ""debug.py"", ""deploy/nginx-vhost.conf"", ""deploy/pip_install.bat"", ""deploy/run_celery_trade_client.bat"", ""deploy/supervisor-worker-slow.conf"", ""deploy/supervisor-worker-default.conf"", ""deploy/supervisor-worker-pingan.conf"", ""deploy/supervisor-worker-stock.conf"", ""deploy/supervisor-worker-strategy.conf"", ""docs/bond_process.png"", ""docs/bond_process.puml"", ""docs/strategy_paia_bond.puml"", ""noquant/__init__.py"", ""noquant/celery.py"", ""noquant/settings.py"", ""pdm.lock"", ""pyproject.toml"", ""run_0init.py"", ""run_1sync_basic.py"", ""run_bond.py"", ""run_paia_bond.py"", ""run_simulation.py"", ""run_test_stock.py"", ""run_test_strategy_sync.py"", ""run_test_strategy_sync_edwin.py""]",Other
[],91e737a1afe965bb5b0492703428a5b121900c84,2021-09-27 01:06:02+08:00,0,1,9,27,feat: init,Other,guohui.lu,apps/common/admin.py,py,Backend,1,12,1,False,12,"[""Makefile"", ""apps/__init__.py"", ""apps/bond/README.md"", ""apps/bond/__init__.py"", ""apps/bond/admin.py"", ""apps/bond/apps.py"", ""apps/bond/backtests/__init__.py"", ""apps/bond/backtests/simulate_20211011_bond-nolog.py"", ""apps/bond/backtests/simulate_20211012_bond_tick_resume.py"", ""apps/bond/backtests/simulate_20211012_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211014_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211021_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211024_bond_tick_strong.py"", ""apps/bond/backtests/simulate_bond_tick_money_t0_resume_many.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0_prepare.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0_resume.py"", ""apps/bond/migrations/0001_initial.py"", ""apps/bond/migrations/0002_bondbasicinfo.py"", ""apps/bond/migrations/__init__.py"", ""apps/bond/models.py"", ""apps/bond/services.py"", ""apps/bond/tasks.py"", ""apps/bond/tests.py"", ""apps/bond/views.py"", ""apps/common/base/api_client_base.py"", ""apps/common/base/models.py"", ""apps/common/utils.py"", ""apps/common/wework.py"", ""apps/pingan/migrations/0001_initial.py"", ""apps/pingan/models.py"", ""apps/pingan/pingan_app_client.py"", ""apps/pingan/services.py"", ""apps/pingan/stock/adviser.py"", ""apps/pingan/stock/models.py"", ""apps/pingan/stock/tasks.py"", ""apps/pingan/tasks.py"", ""apps/simulation/__init__.py"", ""apps/simulation/admin.py"", ""apps/simulation/apps.py"", ""apps/simulation/migrations/0001_initial.py"", ""apps/simulation/migrations/0002_strategydaily.py"", ""apps/simulation/migrations/__init__.py"", ""apps/simulation/models.py"", ""apps/simulation/stock/__init__.py"", ""apps/simulation/stock/models.py"", ""apps/simulation/strategies/__init__.py"", ""apps/simulation/strategies/advisor_bond.py"", ""apps/simulation/strategies/before_position_zore_advisor.py"", ""apps/simulation/strategies/bond_money_flow.py"", ""apps/simulation/strategies/pa_advisor_bond.py"", ""apps/simulation/tests.py"", ""apps/simulation/views.py"", ""apps/stock/backtests/__init__.py"", ""apps/stock/backtests/simulate_20211006.py"", ""apps/stock/backtests/simulate_20211006_followsell.py"", ""apps/stock/backtests/simulate_20211006_followsell_change.py"", ""apps/stock/backtests/simulate_20211006db.py"", ""apps/stock/backtests/simulate_20211014_stock_tick_strong.py"", ""apps/stock/backtests/simulate_20211025.py"", ""apps/stock/constants.py"", ""apps/stock/migrations/0002_tick_prices.py"", ""apps/stock/migrations/0003_tick_decimal_digits.py"", ""apps/stock/migrations/0004_stockdaily_tradecalendar.py"", ""apps/stock/migrations/0005_stock_basic_info_date_type.py"", ""apps/stock/migrations/0006_thsdaily_thsindex_thsmember.py"", ""apps/stock/migrations/0007_add_money_flow.py"", ""apps/stock/models.py"", ""apps/stock/services/__init__.py"", ""apps/stock/services/tu_share.py"", ""apps/stock/tasks.py"", ""apps/stock/tests.py"", ""apps/strategy/__init__.py"", ""apps/strategy/admin.py"", ""apps/strategy/apps.py"", ""apps/strategy/core/__init__.py"", ""apps/strategy/core/base.py"", ""apps/strategy/core/bond_money_flow.py"", ""apps/strategy/core/bond_stock_up_limit.py"", ""apps/strategy/core/paia_bond.py"", ""apps/strategy/core/stock_money_flow.py"", ""apps/strategy/migrations/__init__.py"", ""apps/strategy/models.py"", ""apps/strategy/tasks.py"", ""apps/strategy/tests.py"", ""apps/strategy/views.py"", ""apps/trade/__init__.py"", ""apps/trade/admin.py"", ""apps/trade/apps.py"", ""apps/trade/client_api.py"", ""apps/trade/migrations/__init__.py"", ""apps/trade/models.py"", ""apps/trade/tasks.py"", ""apps/trade/tests.py"", ""apps/trade/views.py"", ""debug.py"", ""deploy/nginx-vhost.conf"", ""deploy/pip_install.bat"", ""deploy/run_celery_trade_client.bat"", ""deploy/supervisor-worker-slow.conf"", ""deploy/supervisor-worker-default.conf"", ""deploy/supervisor-worker-pingan.conf"", ""deploy/supervisor-worker-stock.conf"", ""deploy/supervisor-worker-strategy.conf"", ""docs/bond_process.png"", ""docs/bond_process.puml"", ""docs/strategy_paia_bond.puml"", ""noquant/__init__.py"", ""noquant/celery.py"", ""noquant/settings.py"", ""pdm.lock"", ""pyproject.toml"", ""run_0init.py"", ""run_1sync_basic.py"", ""run_bond.py"", ""run_paia_bond.py"", ""run_simulation.py"", ""run_test_stock.py"", ""run_test_strategy_sync.py"", ""run_test_strategy_sync_edwin.py""]",Other
[],91e737a1afe965bb5b0492703428a5b121900c84,2021-09-27 01:06:02+08:00,0,1,9,27,feat: init,Other,guohui.lu,apps/common/apps.py,py,Backend,1,6,1,False,6,"[""Makefile"", ""apps/__init__.py"", ""apps/bond/README.md"", ""apps/bond/__init__.py"", ""apps/bond/admin.py"", ""apps/bond/apps.py"", ""apps/bond/backtests/__init__.py"", ""apps/bond/backtests/simulate_20211011_bond-nolog.py"", ""apps/bond/backtests/simulate_20211012_bond_tick_resume.py"", ""apps/bond/backtests/simulate_20211012_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211014_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211021_bond_tick_strong.py"", ""apps/bond/backtests/simulate_20211024_bond_tick_strong.py"", ""apps/bond/backtests/simulate_bond_tick_money_t0_resume_many.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0_prepare.py"", ""apps/bond/backtests/simulate_bond_tick_strong_t0_resume.py"", ""apps/bond/migrations/0001_initial.py"", ""apps/bond/migrations/0002_bondbasicinfo.py"", ""apps/bond/migrations/__init__.py"", ""apps/bond/models.py"", ""apps/bond/services.py"", ""apps/bond/tasks.py"", ""apps/bond/tests.py"", ""apps/bond/views.py"", ""apps/common/base/api_client_base.py"", ""apps/common/base/models.py"", ""apps/common/utils.py"", ""apps/common/wework.py"", ""apps/pingan/migrations/0001_initial.py"", ""apps/pingan/models.py"", ""apps/pingan/pingan_app_client.py"", ""apps/pingan/services.py"", ""apps/pingan/stock/adviser.py"", ""apps/pingan/stock/models.py"", ""apps/pingan/stock/tasks.py"", ""apps/pingan/tasks.py"", ""apps/simulation/__init__.py"", ""apps/simulation/admin.py"", ""apps/simulation/apps.py"", ""apps/simulation/migrations/0001_initial.py"", ""apps/simulation/migrations/0002_strategydaily.py"", ""apps/simulation/migrations/__init__.py"", ""apps/simulation/models.py"", ""apps/simulation/stock/__init__.py"", ""apps/simulation/stock/models.py"", ""apps/simulation/strategies/__init__.py"", ""apps/simulation/strategies/advisor_bond.py"", ""apps/simulation/strategies/before_position_zore_advisor.py"", ""apps/simulation/strategies/bond_money_flow.py"", ""apps/simulation/strategies/pa_advisor_bond.py"", ""apps/simulation/tests.py"", ""apps/simulation/views.py"", ""apps/stock/backtests/__init__.py"", ""apps/stock/backtests/simulate_20211006.py"", ""apps/stock/backtests/simulate_20211006_followsell.py"", ""apps/stock/backtests/simulate_20211006_followsell_change.py"", ""apps/stock/backtests/simulate_20211006db.py"", ""apps/stock/backtests/simulate_20211014_stock_tick_strong.py"", ""apps/stock/backtests/simulate_20211025.py"", ""apps/stock/constants.py"", ""apps/stock/migrations/0002_tick_prices.py"", ""apps/stock/migrations/0003_tick_decimal_digits.py"", ""apps/stock/migrations/0004_stockdaily_tradecalendar.py"", ""apps/stock/migrations/0005_stock_basic_info_date_type.py"", ""apps/stock/migrations/0006_thsdaily_thsindex_thsmember.py"", ""apps/stock/migrations/0007_add_money_flow.py"", ""apps/stock/models.py"", ""apps/stock/services/__init__.py"", ""apps/stock/services/tu_share.py"", ""apps/stock/tasks.py"", ""apps/stock/tests.py"", ""apps/strategy/__init__.py"", ""apps/strategy/admin.py"", ""apps/strategy/apps.py"", ""apps/strategy/core/__init__.py"", ""apps/strategy/core/base.py"", ""apps/strategy/core/bond_money_flow.py"", ""apps/strategy/core/bond_stock_up_limit.py"", ""apps/strategy/core/paia_bond.py"", ""apps/strategy/core/stock_money_flow.py"", ""apps/strategy/migrations/__init__.py"", ""apps/strategy/models.py"", ""apps/strategy/tasks.py"", ""apps/strategy/tests.py"", ""apps/strategy/views.py"", ""apps/trade/__init__.py"", ""apps/trade/admin.py"", ""apps/trade/apps.py"", ""apps/trade/client_api.py"", ""apps/trade/migrations/__init__.py"", ""apps/trade/models.py"", ""apps/trade/tasks.py"", ""apps/trade/tests.py"", ""apps/trade/views.py"", ""debug.py"", ""deploy/nginx-vhost.conf"", ""deploy/pip_install.bat"", ""deploy/run_celery_trade_client.bat"", ""deploy/supervisor-worker-slow.conf"", ""deploy/supervisor-worker-default.conf"", ""deploy/supervisor-worker-pingan.conf"", ""deploy/supervisor-worker-stock.conf"", ""deploy/supervisor-worker-strategy.conf"", ""docs/bond_process.png"", ""docs/bond_process.puml"", ""docs/strategy_paia_bond.puml"", ""noquant/__init__.py"", ""noquant/celery.py"", ""noquant/settings.py"", ""pdm.lock"", ""pyproject.toml"", ""run_0init.py"", ""run_1sync_basic.py"", ""run_bond.py"", ""run_paia_bond.py"", ""run_simulation.py"", ""run_test_stock.py"", ""run_test_strategy_sync.py"", ""run_test_strategy_sync_edwin.py""]",Other
